element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
475,8,15,0,False,2020-09-14T17:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,35928,0,0
475,18,12,0,True,2020-09-21T19:15:00Z,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4559,38514,4642,9201
475,28,19,0,False,2020-09-27T18:00:00Z,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-10151,28491,877,11028
475,38,8,0,True,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-3282,26179,1324,4606
476,8,15,0,False,2020-09-14T17:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,17621,0,0
476,18,12,0,True,2020-09-21T19:15:00Z,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-447,23573,3813,4260
476,28,19,0,False,2020-09-27T18:00:00Z,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1786,24856,3589,5375
476,38,8,0,True,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-2083,24636,2286,4369
477,8,20,0,True,2020-09-14T17:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,433,0,0
477,10,2,0,False,2020-09-21T17:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-60,393,21,81
477,25,10,0,True,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-9,400,72,81
477,29,1,0,False,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-43,362,32,75
478,2,8,14,False,2020-09-12T11:30:00Z,0,3,1,74,0,3,1,0,0,0,0,0,0,0,2,35,38.6,38.0,38.0,11.5,80,0,473242,0,0
478,9,19,2,True,2020-09-19T19:00:00Z,2,1,2,63,0,0,0,1,0,0,0,0,0,0,0,11,6.4,20.9,4.0,3.1,81,407231,1119588,474433,67202
478,23,11,2,False,2020-09-28T19:00:00Z,3,1,3,67,0,0,0,2,0,0,0,0,0,0,0,6,0.8,13.7,0.0,1.5,81,-253539,858445,81422,334961
478,29,15,2,True,2020-10-04T13:00:00Z,2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,12,6.4,8.3,0.0,1.5,80,-2745,902846,133795,136540
479,1,6,0,False,2020-09-12T14:00:00Z,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,22240,0,0
479,17,17,0,True,2020-09-20T11:00:00Z,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4712,18707,336,5048
479,20,4,0,False,2020-09-26T19:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-5165,13625,136,5301
479,37,18,0,True,2020-10-04T11:00:00Z,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2186,11675,74,2260
480,6,19,1,False,2020-09-12T19:00:00Z,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.3,0.0,0.1,50,0,7807,0,0
480,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1099,7922,311,1410
480,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1150,7117,365,1515
480,36,4,1,True,2020-10-03T19:00:00Z,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,1.0,0.0,49,-720,6646,262,982
481,5,9,2,True,2020-09-13T13:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,9,8.6,14.7,26.0,4.9,60,0,182852,0,0
481,12,7,10,False,2020-09-19T11:30:00Z,5,2,2,70,1,1,0,5,0,0,0,0,0,0,0,33,55.0,12.0,11.0,7.8,60,-36160,150712,4945,41105
481,27,5,5,True,2020-09-26T16:30:00Z,3,3,3,90,0,1,0,2,0,0,0,0,0,0,0,21,28.8,28.3,0.0,5.7,60,8997,170094,42449,33452
481,37,16,2,False,2020-10-04T11:00:00Z,2,0,4,90,0,0,0,2,0,0,0,0,0,0,0,9,7.2,18.3,10.0,3.6,60,82914,264047,111024,28110
482,4,7,0,True,2020-09-13T15:30:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,55692,0,0
482,17,16,0,False,2020-09-20T11:00:00Z,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4319,61004,1549,5868
482,26,14,0,True,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-5316,59018,1169,6485
482,35,13,0,False,2020-10-04T15:30:00Z,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3743,57149,647,4390
483,8,20,1,True,2020-09-14T17:00:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,2,0,12,18.2,0.0,0.0,1.8,50,0,462939,0,0
483,10,2,2,False,2020-09-21T17:00:00Z,1,0,2,90,0,0,0,1,0,0,0,0,0,1,0,10,11.2,0.0,0.0,1.1,50,-41600,440147,15075,56675
483,25,10,4,True,2020-09-27T11:00:00Z,0,1,3,90,0,0,0,1,0,0,0,0,0,7,0,26,42.0,10.0,0.0,5.2,50,-66442,377916,9045,75487
483,29,1,2,False,2020-10-04T13:00:00Z,2,1,4,90,0,0,0,2,0,0,0,0,0,3,0,13,18.6,0.0,2.0,2.1,50,-45840,335363,3387,49227
484,2,1,0,True,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,7957,0,0
484,13,10,0,False,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1327,7841,122,1449
484,22,2,0,True,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1137,7229,265,1402
484,38,20,2,False,2020-10-04T13:00:00Z,1,0,4,90,0,0,0,1,0,0,0,0,0,0,0,15,31.0,17.8,19.0,6.8,44,-598,6897,277,875
485,6,19,14,False,2020-09-12T19:00:00Z,0,2,1,90,1,1,1,0,0,0,0,0,0,0,3,41,67.0,13.4,23.0,10.3,50,0,6679,0,0
485,16,3,2,True,2020-09-20T13:00:00Z,0,3,2,90,0,0,0,3,0,0,0,0,0,0,0,4,0.0,1.9,1.0,0.1,50,181855,291284,227467,45612
485,26,17,2,False,2020-09-27T13:00:00Z,1,1,3,73,0,0,0,1,0,0,0,0,0,0,0,8,3.4,0.7,1.0,0.5,50,-2484,284007,76965,79449
485,36,4,2,True,2020-10-03T19:00:00Z,3,1,4,90,0,0,0,1,0,0,0,0,0,0,0,4,1.0,2.2,4.0,0.7,51,52512,354822,98519,46007
486,1,16,7,True,2020-09-12T14:00:00Z,1,0,1,90,0,0,1,0,0,0,0,0,0,0,1,24,15.6,0.4,8.0,2.4,45,0,18959,0,0
486,15,13,0,False,2020-09-19T16:30:00Z,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,23357,83312,34970,11613
486,21,7,0,True,2020-09-26T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-10225,72733,8490,18715
486,31,5,0,False,2020-10-03T11:30:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-16800,56408,118,16918
487,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,3122,0,0
487,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1054,2085,27,1081
487,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-475,1677,61,536
487,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-250,1456,30,280
488,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,5313,0,0
488,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-468,6402,216,684
488,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-525,6429,121,646
488,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-279,6529,220,499
489,1,16,1,True,2020-09-12T14:00:00Z,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,3,4.4,8.8,4.0,1.7,60,0,33257,0,0
489,15,13,1,False,2020-09-19T16:30:00Z,1,3,2,15,0,0,0,1,0,0,0,0,0,0,0,4,9.4,0.8,2.0,1.2,60,-781,38313,5582,6363
489,21,7,2,True,2020-09-26T14:00:00Z,1,2,3,74,0,0,0,2,0,0,0,0,0,0,0,12,8.2,14.5,29.0,5.2,60,-7613,32133,2956,10569
489,31,5,2,False,2020-10-03T11:30:00Z,4,0,4,90,0,0,0,4,0,0,0,0,0,0,0,4,0.0,3.9,0.0,0.4,59,-2055,31637,3313,5368
490,7,3,0,False,2020-09-14T19:15:00Z,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,179186,0,0
490,11,11,0,True,2020-09-20T15:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-49718,140573,4131,53849
490,27,18,1,False,2020-09-26T16:30:00Z,3,3,3,72,0,0,0,3,0,0,0,0,0,0,0,11,10.6,2.9,0.0,1.4,55,-5244,154113,26200,31444
490,31,6,6,True,2020-10-03T11:30:00Z,4,0,4,90,0,0,1,0,0,0,0,0,0,0,0,30,29.4,12.4,2.0,4.4,55,-9276,153372,11181,20457
491,3,11,0,False,2020-09-12T16:30:00Z,4,3,1,90,0,0,0,4,0,0,0,0,0,0,0,14,23.4,0.2,18.0,4.2,45,0,33230,0,0
491,13,8,1,True,2020-09-19T14:00:00Z,4,3,2,90,0,0,0,3,0,0,0,0,0,0,0,9,12.4,0.3,21.0,3.4,45,356,40440,5015,4659
491,25,15,6,False,2020-09-27T11:00:00Z,0,1,3,90,0,0,1,0,0,0,0,0,0,0,0,25,18.0,0.3,0.0,1.8,45,-2971,39477,4413,7384
491,33,12,2,True,2020-10-03T16:30:00Z,1,1,4,90,0,0,0,1,0,0,0,0,0,0,0,11,14.2,0.8,0.0,1.5,45,-470,40604,2893,3363
492,3,11,1,False,2020-09-12T16:30:00Z,4,3,1,28,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.0,60,0,462199,0,0
492,13,8,1,True,2020-09-19T14:00:00Z,4,3,2,45,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.7,4.0,0.5,60,-46428,473291,50826,97254
492,25,15,1,False,2020-09-27T11:00:00Z,0,1,3,45,0,0,0,0,0,0,0,0,0,0,0,0,2.8,3.9,25.0,3.2,59,-182141,300092,12046,194187
492,33,12,8,True,2020-10-03T16:30:00Z,1,1,4,34,1,0,0,0,0,0,0,0,0,0,3,29,42.2,22.5,72.0,13.7,58,-85415,226449,5636,91051
493,2,1,0,True,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,76220,0,0
493,13,10,1,False,2020-09-19T14:00:00Z,4,3,2,20,0,0,0,0,0,0,0,0,0,0,0,2,2.4,0.1,0.0,0.3,45,-10269,69670,3063,13332
493,22,2,0,True,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-10112,61159,3646,13758
493,38,20,0,False,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-10323,50917,671,10994
494,2,8,15,False,2020-09-12T11:30:00Z,0,3,1,90,1,0,1,0,0,0,0,0,0,0,3,37,51.8,0.3,33.0,8.5,50,0,85593,0,0
494,9,19,2,True,2020-09-19T19:00:00Z,2,1,2,90,0,0,0,1,0,0,0,0,0,0,0,15,32.6,0.7,2.0,3.5,50,363239,705990,412630,49391
494,23,11,0,False,2020-09-28T19:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,115293,883614,228566,113273
494,29,15,2,True,2020-10-04T13:00:00Z,2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,16,14.2,2.3,0.0,1.7,51,-1533,918411,89214,90747
495,15,6,6,True,2020-09-19T16:30:00Z,1,3,2,23,1,0,0,2,0,0,0,0,0,0,0,19,36.2,3.3,23.0,6.3,70,23767,247988,51212,27445
495,19,3,1,False,2020-09-26T11:30:00Z,2,3,3,1,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.1,2.0,0.2,70,27384,308691,72384,45000
495,35,17,1,True,2020-10-04T15:30:00Z,1,6,4,22,0,0,0,1,0,0,0,0,0,0,0,4,2.6,0.8,6.0,0.9,70,-60916,249660,11478,72394
496,10,15,5,True,2020-09-21T17:00:00Z,1,0,2,90,0,0,1,0,0,0,0,1,0,0,0,27,19.0,33.9,16.0,6.9,50,686,25413,3758,3072
496,22,8,6,False,2020-09-28T16:45:00Z,0,3,3,90,0,0,1,0,0,0,0,0,0,0,0,28,36.2,14.8,2.0,5.3,50,3693,32286,7499,3806
496,30,11,1,True,2020-10-04T18:15:00Z,7,2,4,79,0,0,0,2,0,0,0,0,0,0,0,14,17.2,10.2,0.0,2.7,50,1252,34728,4513,3261
497,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2064,0,0
497,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-372,2435,134,506
497,26,17,1,False,2020-09-27T13:00:00Z,1,1,3,16,0,0,0,0,0,0,0,0,0,0,0,5,6.8,0.3,0.0,0.7,50,-345,2358,166,511
497,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-92,2527,273,365
498,5,18,14,False,2020-09-13T13:00:00Z,0,3,1,90,1,0,1,0,0,0,0,0,0,0,2,38,45.8,3.0,35.0,8.4,55,0,67356,0,0
498,14,4,9,True,2020-09-20T18:00:00Z,4,2,2,90,0,2,0,2,0,0,0,0,0,0,2,32,28.8,24.7,8.0,6.2,55,129938,313021,156832,26894
498,24,12,4,False,2020-09-27T15:30:00Z,2,5,3,90,0,1,0,2,0,0,0,0,0,0,0,22,24.4,15.4,4.0,4.4,56,312939,710062,408415,95476
498,34,19,1,True,2020-10-04T11:00:00Z,0,3,4,90,0,0,0,3,0,0,0,0,0,0,0,17,16.2,20.8,8.0,4.5,57,407839,1195613,442592,34753
499,5,9,0,True,2020-09-13T13:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,4451,0,0
499,12,7,0,False,2020-09-19T11:30:00Z,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-653,4565,102,755
499,27,5,0,True,2020-09-26T16:30:00Z,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-700,4227,69,769
499,37,16,0,False,2020-10-04T11:00:00Z,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-406,4027,34,440
500,7,3,2,False,2020-09-14T19:15:00Z,1,3,1,79,0,0,0,1,0,0,0,0,0,0,0,8,8.4,14.8,0.0,2.3,85,0,755977,0,0
500,11,11,1,True,2020-09-20T15:30:00Z,0,2,2,45,0,0,0,0,0,0,0,0,0,0,0,2,1.6,0.9,0.0,0.3,85,-184734,638996,47344,232078
500,27,18,5,False,2020-09-26T16:30:00Z,3,3,3,90,0,1,0,3,0,0,0,0,0,0,0,20,33.2,28.9,32.0,9.4,84,-78935,601436,132850,211785
500,31,6,6,True,2020-10-03T11:30:00Z,4,0,4,90,0,1,1,0,0,0,0,0,0,0,0,20,17.0,38.3,10.0,6.5,84,18647,633799,110346,91699
501,2,8,1,False,2020-09-12T11:30:00Z,0,3,1,12,0,0,0,0,0,0,0,0,0,0,0,6,5.2,1.3,4.0,1.1,50,0,115657,0,0
501,9,19,8,True,2020-09-19T19:00:00Z,2,1,2,90,0,1,0,1,0,0,0,0,0,0,3,31,52.4,23.9,20.0,9.6,50,-15068,112604,12146,27214
501,23,11,0,False,2020-09-28T19:00:00Z,3,1,3,30,0,0,0,1,0,0,0,1,0,0,0,6,3.8,16.3,0.0,2.0,50,23884,150896,53185,29301
501,29,15,3,True,2020-10-04T13:00:00Z,2,1,4,80,0,0,1,0,0,0,0,0,0,0,0,20,15.6,27.9,0.0,4.4,50,5720,160888,28964,23244
502,4,17,3,False,2020-09-13T15:30:00Z,0,1,1,90,0,0,1,0,0,0,0,0,0,0,0,16,18.0,3.4,0.0,2.1,55,0,75335,0,0
502,12,18,2,True,2020-09-19T11:30:00Z,5,2,2,90,0,0,0,2,0,0,0,0,0,0,0,13,18.0,6.0,7.0,3.1,55,19148,133590,36189,17041
502,21,6,2,False,2020-09-26T14:00:00Z,1,2,3,90,0,0,0,1,0,0,0,0,0,0,0,9,18.4,11.0,1.0,3.0,55,-16720,123385,17310,34030
502,32,3,0,True,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-26221,100840,9196,35417
503,7,5,0,True,2020-09-14T19:15:00Z,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,107597,0,0
503,16,14,0,False,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-9208,101857,2437,11645
503,19,13,0,True,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-7810,96007,2973,10783
503,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3823,93659,2286,6109
504,8,15,0,False,2020-09-14T17:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,75604,0,0
504,18,12,1,True,2020-09-21T19:15:00Z,1,3,2,12,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,55,-8462,81758,10433,18895
504,28,19,1,False,2020-09-27T18:00:00Z,4,0,3,28,0,0,0,2,0,0,0,0,0,0,0,0,3.2,13.1,40.0,5.6,55,-16157,69314,6195,22352
504,38,8,0,True,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-11647,60035,3227,14874
505,8,15,5,False,2020-09-14T17:00:00Z,0,2,1,90,0,0,1,0,0,0,0,1,0,0,0,21,15.2,1.5,0.0,1.7,50,0,15739,0,0
505,18,12,1,True,2020-09-21T19:15:00Z,1,3,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3.2,0.3,0.0,0.4,50,3066,23118,8299,5233
505,28,19,0,False,2020-09-27T18:00:00Z,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-3629,20169,9868,13497
505,38,8,0,True,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-5488,14847,397,5885
506,6,19,8,False,2020-09-12T19:00:00Z,0,2,1,84,1,0,1,0,0,0,0,0,0,0,2,32,32.0,23.3,50.0,10.5,65,0,538610,0,0
506,16,3,2,True,2020-09-20T13:00:00Z,0,3,2,90,0,0,0,3,0,0,0,0,0,0,0,-1,0.0,0.8,10.0,0.8,65,287580,985394,372449,84869
506,26,17,8,False,2020-09-27T13:00:00Z,1,1,3,90,1,0,0,1,0,0,0,0,0,0,2,29,33.2,2.4,19.0,5.5,65,-252768,708132,39691,292459
506,36,4,16,True,2020-10-03T19:00:00Z,3,1,4,90,2,1,0,1,0,0,0,0,0,0,3,62,86.8,21.4,58.0,16.6,64,-33427,706711,73218,106645
507,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,65008,0,0
507,16,3,1,True,2020-09-20T13:00:00Z,0,3,2,57,0,0,0,1,0,0,0,0,0,0,0,3,4.6,2.3,2.0,0.9,60,-10853,59692,6621,17474
507,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-18454,42093,2181,20635
507,36,4,4,True,2020-10-03T19:00:00Z,3,1,4,17,0,1,0,0,0,0,0,0,0,0,0,10,0.0,1.0,3.0,0.3,59,-11518,31500,803,12321
508,4,17,3,False,2020-09-13T15:30:00Z,0,1,1,90,0,0,1,0,0,0,0,0,0,0,0,16,17.0,58.6,23.0,9.9,75,0,471986,0,0
508,12,18,12,True,2020-09-19T11:30:00Z,5,2,2,77,1,1,0,2,0,0,0,0,0,0,2,42,57.0,39.7,9.0,10.6,75,277021,914403,363416,86395
508,21,6,2,False,2020-09-26T14:00:00Z,1,2,3,85,0,0,0,1,0,0,0,0,0,0,0,16,14.4,41.7,25.0,8.1,76,682098,1747659,806071,123973
508,32,3,18,True,2020-10-03T14:00:00Z,4,2,4,77,2,1,0,1,0,0,0,0,0,0,3,67,92.2,29.3,53.0,17.5,77,345974,2138184,455685,109711
509,8,20,0,True,2020-09-14T17:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,51564,0,0
509,10,2,1,False,2020-09-21T17:00:00Z,1,0,2,59,0,0,0,1,0,0,0,0,0,0,0,8,13.6,0.3,1.0,1.5,45,-5634,53357,3691,9325
509,25,10,2,True,2020-09-27T11:00:00Z,0,1,3,90,0,0,0,1,0,0,0,0,0,0,0,12,22.8,0.4,2.0,2.5,45,-4191,51373,4301,8492
509,29,1,0,False,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2374,50089,2578,4952
510,8,20,0,True,2020-09-14T17:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,7325,0,0
510,10,2,0,False,2020-09-21T17:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1027,7666,362,1389
510,25,10,0,True,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1176,6912,225,1401
510,29,1,0,False,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-869,6352,102,971
511,8,20,0,True,2020-09-14T17:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,4284,0,0
511,10,2,0,False,2020-09-21T17:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-446,5084,211,657
511,25,10,0,True,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-524,5067,202,726
511,29,1,0,False,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-461,4869,70,531
512,4,17,3,False,2020-09-13T15:30:00Z,0,1,1,90,0,0,1,0,0,0,0,0,0,0,0,20,20.4,44.6,4.0,6.9,55,0,143040,0,0
512,12,18,1,True,2020-09-19T11:30:00Z,5,2,2,64,0,0,0,2,0,0,0,1,0,0,0,13,6.4,2.7,0.0,0.9,55,9014,172602,34383,25369
512,21,6,2,False,2020-09-26T14:00:00Z,1,2,3,90,0,0,0,1,0,0,0,0,0,0,0,12,14.6,4.7,33.0,5.2,55,-43447,130294,7437,50884
512,32,3,5,True,2020-10-03T14:00:00Z,4,2,4,90,0,1,0,2,0,0,0,0,0,0,0,29,32.4,34.8,2.0,6.9,55,-14841,119765,8995,23836
513,6,19,7,False,2020-09-12T19:00:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,0,1,31,19.4,39.8,0.0,5.9,45,0,76806,0,0
513,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,90,0,0,0,3,0,0,0,1,0,0,0,3,2.0,1.2,0.0,0.3,45,115980,256522,150327,34347
513,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,21,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,0.2,0.0,0.0,45,-49564,195388,22304,71868
513,36,4,1,True,2020-10-03T19:00:00Z,3,1,4,90,0,0,0,1,0,0,0,1,0,0,0,1,0.0,1.6,4.0,0.5,45,-16133,186537,6351,22484
514,10,15,2,True,2020-09-21T17:00:00Z,1,0,2,90,0,0,1,0,0,0,0,0,0,0,0,0,0.0,23.4,34.0,5.6,60,39937,104050,54723,14786
514,22,8,2,False,2020-09-28T16:45:00Z,0,3,3,90,0,0,1,0,0,0,0,0,0,0,0,3,1.8,12.0,15.0,2.9,60,2870,109123,24796,21926
514,30,11,19,True,2020-10-04T18:15:00Z,7,2,4,90,3,1,0,2,0,0,0,0,0,0,2,77,124.8,25.7,92.0,24.3,60,-21395,88058,5557,26952
515,8,15,1,False,2020-09-14T17:00:00Z,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,4,1.2,0.8,0.0,0.2,50,0,2432,0,0
515,18,12,0,True,2020-09-21T19:15:00Z,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-276,2901,288,564
515,28,19,1,False,2020-09-27T18:00:00Z,4,0,3,17,0,0,0,1,0,0,0,0,0,0,0,4,7.4,12.1,0.0,2.0,50,-475,2711,190,665
